seasonal_year,sellers_locality,vessel_type,field_code,longitude,latitude
2012,Kangaatsiaq,water,KV020,-53.125,68.1875
2012,Kangaatsiaq,water,KS018,-53.625,67.9375
2012,Kangaatsiaq,water,KR019,-53.375,67.8125
2012,Kangaatsiaq,water,KS022,-52.625,67.9375
2012,Kangaatsiaq,water,KZ019,-53.375,68.4375
2012,Kangaatsiaq,water,LB020,-53.125,68.6875
2012,Kangaatsiaq,water,KP018,-53.625,67.6875
2012,Kangaatsiaq,water,KT020,-53.125,68.0625
2012,Kangaatsiaq,water,KP017,-53.875,67.6875
2012,Kangaatsiaq,water,KX017,-53.875,68.3125
2012,Kangaatsiaq,water,LD025,-51.875,68.8125
2012,Kangaatsiaq,water,KP019,-53.375,67.6875
2012,Kangaatsiaq,water,LF019,-53.375,69.0625
2012,Kangaatsiaq,water,LD021,-52.875,68.8125
2012,Kangaatsiaq,water,KS024,-52.125,67.9375
2012,Kangaatsiaq,water,KZ018,-53.625,68.4375
2012,Kangaatsiaq,water,LE019,-53.375,68.9375
2012,Kangaatsiaq,water,KR018,-53.625,67.8125
2012,Kangaatsiaq,water,LG031,-50.375,69.1875
2012,Kangaatsiaq,water,LH028,-51.125,69.3125
2012,Kangaatsiaq,water,LG028,-51.125,69.1875
2012,Kangaatsiaq,water,KX021,-52.875,68.3125
2012,Kangaatsiaq,water,LD023,-52.375,68.8125
2012,Kangerluk,water,LJ017,-53.875,69.4375
2012,Kangerluk,water,LJ018,-53.625,69.4375
2012,Kangerluk,water,LK016,-54.125,69.5625
2012,Kangerluk,water,LK017,-53.875,69.5625
2012,Kangerluk,water,LJ016,-54.125,69.4375
2012,Kangerluk,water,LJ015,-54.375,69.4375
2012,Kangerluk,water,LH015,-54.375,69.3125
2012,Kangerluk,water,LH016,-54.125,69.3125
2012,Kangerluk,water,LG017,-53.875,69.1875
2012,Kangerluk,water,LK015,-54.375,69.5625
2012,Kangerluk,water,LH017,-53.875,69.3125
2012,Kangerluk,water,LK014,-54.625,69.5625
2012,Kangerluk,water,LL014,-54.625,69.6875
2012,Kangerluk,water,LK013,-54.875,69.5625
2012,Kangerluk,water,LH018,-53.625,69.3125
2012,Kangerluk,water,LG018,-53.625,69.1875
2012,Kangerluk,water,LG019,-53.375,69.1875
2012,Kangersuatsiaq,ice,MX009,-55.875,73.0625
2012,Kangersuatsiaq,ice,ND008,-56.125,73.5625
2012,Kangersuatsiaq,ice,NB008,-56.125,73.4375
2012,Kangersuatsiaq,ice,NB007,-56.375,73.4375
2012,Kangersuatsiaq,ice,ND007,-56.375,73.5625
2012,Kangersuatsiaq,ice,MN013,-54.875,72.3125
2012,Kangersuatsiaq,water,MV010,-55.625,72.9375
2012,Kangersuatsiaq,water,MT010,-55.625,72.8125
2012,Kangersuatsiaq,water,MT009,-55.875,72.8125
2012,Kangersuatsiaq,water,MV009,-55.875,72.9375
2012,Kangersuatsiaq,water,MT008,-56.125,72.8125
2012,Kangersuatsiaq,water,MZ008,-56.125,73.1875
2012,Kangersuatsiaq,water,NB009,-55.875,73.4375
2012,Kangersuatsiaq,water,MZ012,-55.125,73.1875
2012,Kangersuatsiaq,water,NB008,-56.125,73.4375
2012,Kangersuatsiaq,water,ND008,-56.125,73.5625
2012,Kangersuatsiaq,water,MZ009,-55.875,73.1875
2012,Kangersuatsiaq,water,ND009,-55.875,73.5625
2012,Kangersuatsiaq,water,NB010,-55.625,73.4375
2012,Kangersuatsiaq,water,MX009,-55.875,73.0625
2012,Kangersuatsiaq,water,NA008,-56.125,73.3125
2012,Kangersuatsiaq,water,ND010,-55.625,73.5625
2012,Kangersuatsiaq,water,NA009,-55.875,73.3125
2012,Kangersuatsiaq,water,MM012,-55.125,72.1875
2012,Kangersuatsiaq,water,MN013,-54.875,72.3125
2012,Kangersuatsiaq,water,MX008,-56.125,73.0625
2012,Kangersuatsiaq,water,MX010,-55.625,73.0625
2012,Kangersuatsiaq,water,NA010,-55.625,73.3125
2012,Kangersuatsiaq,water,MN012,-55.125,72.3125
2012,Kangersuatsiaq,water,ND007,-56.375,73.5625
2012,Kangersuatsiaq,water,MV013,-54.875,72.9375
2012,Kangersuatsiaq,water,MT013,-54.875,72.8125
2012,Kapisillit,water,JA027,-51.375,63.8125
2012,Kapisillit,water,JE026,-51.625,64.1875
2012,Kapisillit,water,JF027,-51.375,64.3125
2012,Kapisillit,water,JB026,-51.625,63.9375
2012,Kapisillit,water,JE025,-51.875,64.1875
2012,Kapisillit,water,JF026,-51.625,64.3125
2012,Kapisillit,water,JE024,-52.125,64.1875
2012,Kapisillit,water,JD026,-51.625,64.0625
2012,Kapisillit,water,JG028,-51.125,64.4375
2012,Kapisillit,water,JG027,-51.375,64.4375
2012,Kapisillit,water,JG031,-50.375,64.4375
2012,Kapisillit,water,JF024,-52.125,64.3125
2012,Kapisillit,water,JE027,-51.375,64.1875
2012,Kapisillit,water,JD025,-51.875,64.0625
2012,Kitsissuarsuit,water,KV019,-53.375,68.1875
2012,Kitsissuarsuit,water,LN028,-51.125,69.9375
2012,Kitsissuarsuit,water,LN027,-51.375,69.9375
2012,Kitsissuarsuit,water,LD021,-52.875,68.8125
2012,Kitsissuarsuit,water,LD022,-52.625,68.8125
2012,Kitsissuarsuit,water,LD019,-53.375,68.8125
2012,Kitsissuarsuit,water,LD020,-53.125,68.8125
2012,Kitsissuarsuit,water,LF019,-53.375,69.0625
2012,Kitsissuarsuit,water,LG028,-51.125,69.1875
2012,Kitsissuarsuit,water,LH028,-51.125,69.3125
2012,Kitsissuarsuit,water,LS020,-53.125,70.3125
2012,Kitsissuarsuit,water,LG031,-50.375,69.1875
2012,Kitsissuarsuit,water,LG029,-50.875,69.1875
2012,Kitsissuarsuit,water,LE020,-53.125,68.9375
2012,Kitsissuarsuit,water,LE021,-52.875,68.9375
2012,Kitsissuarsuit,water,LG027,-51.375,69.1875
2012,Kullorsuaq,ice,NM004,-57.125,74.5625
2012,Kullorsuaq,ice,NN006,-56.625,74.6875
2012,Kullorsuaq,ice,NN005,-56.875,74.6875
2012,Kullorsuaq,ice,NN004,-57.125,74.6875
2012,Kullorsuaq,ice,NN007,-56.375,74.6875
2012,Kullorsuaq,ice,NM003,-57.375,74.5625
2012,Kullorsuaq,ice,NM006,-56.625,74.5625
2012,Kullorsuaq,ice,NM005,-56.875,74.5625
2012,Kullorsuaq,ice,NA008,-56.125,73.3125
2012,Kullorsuaq,ice,NG006,-56.625,73.9375
2012,Kullorsuaq,ice,NH007,-56.375,74.0625
2012,Kullorsuaq,ice,ND008,-56.125,73.5625
2012,Kullorsuaq,ice,NG005,-56.875,73.9375
2012,Kullorsuaq,ice,NH004,-57.125,74.0625
2012,Kullorsuaq,ice,NN003,-57.375,74.6875
2012,Kullorsuaq,water,NN005,-56.875,74.6875
2012,Kullorsuaq,water,ND008,-56.125,73.5625
2012,Kullorsuaq,water,NM005,-56.875,74.5625
2012,Kullorsuaq,water,NN006,-56.625,74.6875
2012,Kullorsuaq,water,NN004,-57.125,74.6875
2012,Kullorsuaq,water,NJ008,-56.125,74.1875
2012,Kullorsuaq,water,NA008,-56.125,73.3125
2012,Kullorsuaq,water,NB008,-56.125,73.4375
2012,Kullorsuaq,water,NN007,-56.375,74.6875
2012,Kullorsuaq,water,NN003,-57.375,74.6875
2012,Kullorsuaq,water,NG007,-56.375,73.9375
2012,Kullorsuaq,water,NH006,-56.625,74.0625
2012,Kullorsuaq,water,ND010,-55.625,73.5625
2012,Kullorsuaq,water,MZ011,-55.375,73.1875
2012,Kullorsuaq,water,ND007,-56.375,73.5625
2012,Kullorsuaq,water,MT010,-55.625,72.8125
2012,Kullorsuaq,water,ND009,-55.875,73.5625
2012,Kullorsuaq,water,NB007,-56.375,73.4375
2012,Kullorsuaq,water,MX009,-55.875,73.0625
2012,Kullorsuaq,water,NA009,-55.875,73.3125
2012,Kullorsuaq,water,NB009,-55.875,73.4375
2012,Kullorsuaq,water,MZ012,-55.125,73.1875
2012,Kullorsuaq,water,NM003,-57.375,74.5625
2012,Kullorsuaq,water,NM004,-57.125,74.5625
2012,Kullorsuaq,water,MZ010,-55.625,73.1875
2012,Kullorsuaq,water,MZ009,-55.875,73.1875
2012,Kullorsuaq,water,ND011,-55.375,73.5625
2012,Kullorsuaq,water,NA010,-55.625,73.3125
2012,Kullorsuaq,water,NM006,-56.625,74.5625
2012,Kuummiut,water,600B3,-36.5,65.75
2012,Kuummiut,water,600B2,-37.5,65.75
2012,Maniitsoq,water,JR021,-52.875,65.4375
2012,Maniitsoq,water,JK024,-52.125,64.8125
2012,Maniitsoq,water,JT018,-53.625,65.6875
2012,Maniitsoq,water,JT019,-53.375,65.6875
2012,Maniitsoq,water,JS020,-53.125,65.5625
2012,Maniitsoq,water,JV019,-53.375,65.8125
2012,Maniitsoq,water,JT020,-53.125,65.6875
2012,Maniitsoq,water,JX019,-53.375,65.9375
2012,Maniitsoq,water,JS019,-53.375,65.5625
2012,Maniitsoq,water,JX018,-53.625,65.9375
2012,Maniitsoq,water,JT022,-52.625,65.6875
2012,Maniitsoq,water,JS021,-52.875,65.5625
2012,Maniitsoq,water,JV020,-53.125,65.8125
2012,Maniitsoq,water,JP024,-52.125,65.3125
2012,Maniitsoq,water,JR022,-52.625,65.4375
2012,Maniitsoq,water,JM024,-52.125,65.0625
2012,Maniitsoq,water,JP023,-52.375,65.3125
2012,Maniitsoq,water,JP022,-52.625,65.3125
2012,Maniitsoq,water,HP029,-50.875,62.9375
2012,Maniitsoq,water,JX020,-53.125,65.9375
2012,Maniitsoq,water,JL027,-51.375,64.9375
2012,Maniitsoq,water,JT021,-52.875,65.6875
2012,Maniitsoq,water,JP021,-52.875,65.3125
2012,Maniitsoq,water,JS022,-52.625,65.5625
2012,Maniitsoq,water,JX025,-51.875,65.9375
2012,Maniitsoq,water,JZ025,-51.875,66.0625
2012,Maniitsoq,water,JX022,-52.625,65.9375
2012,Maniitsoq,water,JR020,-53.125,65.4375
2012,Maniitsoq,water,JH024,-52.125,64.5625
2012,Maniitsoq,water,JE025,-51.875,64.1875
2012,Maniitsoq,water,JM023,-52.375,65.0625
2012,Maniitsoq,water,JE024,-52.125,64.1875
2012,Maniitsoq,water,JG024,-52.125,64.4375
2012,Maniitsoq,water,JF026,-51.625,64.3125
2012,Maniitsoq,water,JF027,-51.375,64.3125
2012,Maniitsoq,water,JB027,-51.375,63.9375
2012,Maniitsoq,water,JB026,-51.625,63.9375
2012,Maniitsoq,water,JF024,-52.125,64.3125
2012,Maniitsoq,water,JG026,-51.625,64.4375
2012,Maniitsoq,water,JN023,-52.375,65.1875
2012,Maniitsoq,water,JE028,-51.125,64.1875
2012,Maniitsoq,water,JD026,-51.625,64.0625
2012,Maniitsoq,water,JD025,-51.875,64.0625
2012,Maniitsoq,water,LB028,-51.125,68.6875
2012,Maniitsoq,water,JS023,-52.375,65.5625
2012,Maniitsoq,water,JP020,-53.125,65.3125
2012,Maniitsoq,water,JR023,-52.375,65.4375
2012,Maniitsoq,water,JS024,-52.125,65.5625
2012,Maniitsoq,water,JN024,-52.125,65.1875
2012,Naajaat,ice,MZ008,-56.125,73.1875
2012,Naajaat,ice,MX009,-55.875,73.0625
2012,Naajaat,ice,MX008,-56.125,73.0625
2012,Naajaat,ice,MZ009,-55.875,73.1875
2012,Naajaat,ice,MX012,-55.125,73.0625
2012,Naajaat,ice,MX011,-55.375,73.0625
2012,Naajaat,ice,MZ011,-55.375,73.1875
2012,Naajaat,ice,MZ010,-55.625,73.1875
2012,Naajaat,water,MX009,-55.875,73.0625
2012,Naajaat,water,MZ009,-55.875,73.1875
2012,Naajaat,water,MZ011,-55.375,73.1875
2012,Naajaat,water,MV010,-55.625,72.9375
2012,Naajaat,water,MX008,-56.125,73.0625
2012,Naajaat,water,ND008,-56.125,73.5625
2012,Naajaat,water,MZ010,-55.625,73.1875
2012,Naajaat,water,MX010,-55.625,73.0625
2012,Nanortalik,water,HR030,-50.625,63.0625
2012,Nanortalik,water,GL056,-44.125,60.1875
2012,Nanortalik,water,GL055,-44.375,60.1875
2012,Nanortalik,water,GS044,-47.125,60.8125
2012,Nanortalik,water,GS045,-46.875,60.8125
2012,Napasoq,water,JK024,-52.125,64.8125
2012,Napasoq,water,JM023,-52.375,65.0625
2012,Napasoq,water,JR021,-52.875,65.4375
2012,Napasoq,water,JM022,-52.625,65.0625
2012,Napasoq,water,JN024,-52.125,65.1875
2012,Napasoq,water,JM024,-52.125,65.0625
2012,Napasoq,water,JB024,-52.125,63.9375
2012,Napasoq,water,JP024,-52.125,65.3125
2012,Napasoq,water,JN023,-52.375,65.1875
2012,Napasoq,water,JH024,-52.125,64.5625
2012,Napasoq,water,JL024,-52.125,64.9375
2012,Napasoq,water,JN021,-52.875,65.1875
2012,Napasoq,water,JV024,-52.125,65.8125
2012,Napasoq,water,JE025,-51.875,64.1875
2012,Napasoq,water,JR020,-53.125,65.4375
2012,Narsaq,water,GS043,-47.375,60.8125
2012,Narsaq,water,GX051,-45.375,61.1875
2012,Narsaq,water,GS044,-47.125,60.8125
2012,Narsaq,water,GT047,-46.375,60.9375
2012,Narsaq,water,GS048,-46.125,60.8125
2012,Narsaq,water,GN050,-45.625,60.4375
2012,Narsaq,water,GV048,-46.125,61.0625
2012,Narsaq,water,GT046,-46.625,60.9375
2012,Narsaq,water,GT048,-46.125,60.9375
2012,Narsaq,water,GL056,-44.125,60.1875
2012,Narsaq,water,JJ029,-50.875,64.6875
2012,Narsaq,water,JE027,-51.375,64.1875
2012,Narsaq,water,GT050,-45.625,60.9375
2012,Narsaq,water,GT049,-45.875,60.9375
2012,Narsaq,water,GV038,-48.625,61.0625
2012,Narsaq,water,GS046,-46.625,60.8125
2012,Narsaq,water,GV047,-46.375,61.0625
2012,Narsaq,water,GV049,-45.875,61.0625
2012,Narsaq,water,GV051,-45.375,61.0625
2012,Narsaq,water,GT051,-45.375,60.9375
2012,Narsaq,water,GS049,-45.875,60.8125
2012,Narsaq,water,GS047,-46.375,60.8125
2012,Narsaq,water,GS045,-46.875,60.8125
2012,Narsaq,water,HT028,-51.125,63.3125
2012,Narsaq,water,GX037,-48.875,61.1875
2012,Narsaq,water,HF034,-49.625,61.9375
2012,Narsaq,water,GZ037,-48.875,61.3125
2012,Narsaq,water,GV040,-48.125,61.0625
2012,Niaqornaarsuk,water,KV021,-52.875,68.1875
2012,Niaqornaarsuk,water,KV019,-53.375,68.1875
2012,Niaqornaarsuk,water,LB024,-52.125,68.6875
2012,Niaqornaarsuk,water,KV018,-53.625,68.1875
2012,Niaqornaarsuk,water,KV020,-53.125,68.1875
2012,Niaqornaarsuk,water,LB023,-52.375,68.6875
2012,Niaqornaarsuk,water,KV024,-52.125,68.1875
2012,Niaqornaarsuk,water,LG028,-51.125,69.1875
2012,Niaqornaarsuk,water,KT021,-52.875,68.0625
2012,Niaqornaarsuk,water,KT022,-52.625,68.0625
2012,Niaqornaarsuk,water,KV022,-52.625,68.1875
2012,Niaqornaarsuk,water,KS022,-52.625,67.9375
2012,Niaqornaarsuk,water,KX021,-52.875,68.3125
2012,Niaqornaarsuk,water,KX018,-53.625,68.3125
2012,Niaqornaarsuk,water,KX020,-53.125,68.3125
2012,Niaqornaarsuk,water,LH028,-51.125,69.3125
2012,Niaqornaarsuk,water,KX019,-53.375,68.3125
2012,Niaqornaarsuk,water,KX022,-52.625,68.3125
2012,Niaqornaarsuk,water,LD022,-52.625,68.8125
2012,Niaqornaarsuk,water,LD024,-52.125,68.8125
2012,Niaqornaarsuk,water,LD025,-51.875,68.8125
2012,Niaqornaarsuk,water,LD021,-52.875,68.8125
2012,Niaqornaarsuk,water,LD026,-51.625,68.8125
2012,Niaqornaarsuk,water,LD028,-51.125,68.8125
2012,Niaqornaarsuk,water,LJ027,-51.375,69.4375
2012,Niaqornaarsuk,water,LH027,-51.375,69.3125
2012,Niaqornaarsuk,water,LJ028,-51.125,69.4375
2012,Niaqornat,ice,MA027,-51.375,70.9375
2012,Niaqornat,ice,LX026,-51.625,70.6875
2012,Niaqornat,ice,LX027,-51.375,70.6875
2012,Niaqornat,ice,LZ018,-53.625,70.8125
2012,Niaqornat,ice,LX024,-52.125,70.6875
2012,Niaqornat,ice,LZ025,-51.875,70.8125
2012,Niaqornat,ice,LV028,-51.125,70.5625
2012,Niaqornat,water,LV024,-52.125,70.5625
2012,Niaqornat,water,LZ018,-53.625,70.8125
2012,Niaqornat,water,LV027,-51.375,70.5625
2012,Niaqornat,water,LN027,-51.375,69.9375
2012,Niaqornat,water,LN028,-51.125,69.9375
2012,Niaqornat,water,NB011,-55.375,73.4375
2012,Niaqornat,water,LP028,-51.125,70.0625
2012,Niaqornat,water,LX024,-52.125,70.6875
2012,Niaqornat,water,LZ019,-53.375,70.8125
2012,Niaqornat,water,LT028,-51.125,70.4375
2012,Niaqornat,water,LX023,-52.375,70.6875
2012,Niaqornat,water,LP027,-51.375,70.0625
2012,Niaqornat,water,LH028,-51.125,69.3125
2012,Niaqornat,water,LG028,-51.125,69.1875
2012,Niaqornat,water,LV028,-51.125,70.5625
2012,Niaqornat,water,LZ024,-52.125,70.8125
2012,Niaqornat,water,LV026,-51.625,70.5625
2012,Niaqornat,water,LZ026,-51.625,70.8125
2012,Niaqornat,water,LX022,-52.625,70.6875
2012,Niaqornat,water,MD020,-53.125,71.1875
2012,Nutaarmiut,ice,ND007,-56.375,73.5625
2012,Nutaarmiut,ice,ND008,-56.125,73.5625
2012,Nutaarmiut,ice,NA008,-56.125,73.3125
2012,Nutaarmiut,ice,NB008,-56.125,73.4375
2012,Nutaarmiut,ice,NB009,-55.875,73.4375
2012,Nutaarmiut,ice,NB007,-56.375,73.4375
2012,Nutaarmiut,water,ND007,-56.375,73.5625
2012,Nutaarmiut,water,ND008,-56.125,73.5625
2012,Nutaarmiut,water,NB008,-56.125,73.4375
2012,Nutaarmiut,water,ND009,-55.875,73.5625
2012,Nutaarmiut,water,NB009,-55.875,73.4375
2012,Nutaarmiut,water,ND011,-55.375,73.5625
2012,Nuugaatsiaq,ice,LZ026,-51.625,70.8125
2012,Nuugaatsiaq,ice,MA026,-51.625,70.9375
2012,Nuugaatsiaq,ice,MG019,-53.375,71.5625
2012,Nuugaatsiaq,ice,MG020,-53.125,71.5625
2012,Nuugaatsiaq,ice,MG021,-52.875,71.5625
2012,Nuugaatsiaq,ice,LX024,-52.125,70.6875
2012,Nuugaatsiaq,ice,MG022,-52.625,71.5625
2012,Nuugaatsiaq,ice,MF020,-53.125,71.4375
2012,Nuugaatsiaq,ice,LZ025,-51.875,70.8125
2012,Nuugaatsiaq,ice,MF021,-52.875,71.4375
2012,Nuugaatsiaq,ice,MF019,-53.375,71.4375
2012,Nuugaatsiaq,water,MD019,-53.375,71.1875
2012,Nuugaatsiaq,water,MG021,-52.875,71.5625
2012,Nuugaatsiaq,water,LZ029,-50.875,70.8125
2012,Nuugaatsiaq,water,MG022,-52.625,71.5625
2012,Nuugaatsiaq,water,LZ028,-51.125,70.8125
2012,Nuugaatsiaq,water,LX026,-51.625,70.6875
2012,Nuugaatsiaq,water,LZ027,-51.375,70.8125
2012,Nuugaatsiaq,water,MA027,-51.375,70.9375
2012,Nuugaatsiaq,water,MA026,-51.625,70.9375
2012,Nuugaatsiaq,water,LZ026,-51.625,70.8125
2012,Nuugaatsiaq,water,LN027,-51.375,69.9375
2012,Nuugaatsiaq,water,LX027,-51.375,70.6875
2012,Nuugaatsiaq,water,LV027,-51.375,70.5625
2012,Nuugaatsiaq,water,LV026,-51.625,70.5625
2012,Nuugaatsiaq,water,LX028,-51.125,70.6875
2012,Nuugaatsiaq,water,LX024,-52.125,70.6875
2012,Nuugaatsiaq,water,MA025,-51.875,70.9375
2012,Nuugaatsiaq,water,LV025,-51.875,70.5625
2012,Nuugaatsiaq,water,LV024,-52.125,70.5625
2012,Nuugaatsiaq,water,MH026,-51.625,71.6875
2012,Nuugaatsiaq,water,MG020,-53.125,71.5625
2012,Nuugaatsiaq,water,MF021,-52.875,71.4375
2012,Nuugaatsiaq,water,MB025,-51.875,71.0625
2012,Nuugaatsiaq,water,MF020,-53.125,71.4375
2012,Nuugaatsiaq,water,MF019,-53.375,71.4375
2012,Nuugaatsiaq,water,MB026,-51.625,71.0625
2012,Nuugaatsiaq,water,LN024,-52.125,69.9375
2012,Nuugaatsiaq,water,LP025,-51.875,70.0625
2012,Nuugaatsiaq,water,LP024,-52.125,70.0625
2012,Nuugaatsiaq,water,MD020,-53.125,71.1875
2012,Nuugaatsiaq,water,LP026,-51.625,70.0625
2012,Nuugaatsiaq,water,LN025,-51.875,69.9375
2012,Nuuk,water,LS015,-54.375,70.3125
2012,Nuuk,water,LS014,-54.625,70.3125
2012,Nuuk,water,LS017,-53.875,70.3125
2012,Nuuk,water,HR030,-50.625,63.0625
2012,Nuuk,water,HL029,-50.875,62.5625
2012,Nuuk,water,JA027,-51.375,63.8125
2012,Nuuk,water,JF027,-51.375,64.3125
2012,Nuuk,water,JE026,-51.625,64.1875
2012,Nuuk,water,HE033,-49.875,61.8125
2012,Nuuk,water,HB034,-49.625,61.5625
2012,Nuuk,water,LX029,-50.875,70.6875
2012,Nuuk,water,JG027,-51.375,64.4375
2012,Nuuk,water,LV015,-54.375,70.5625
2012,Nuuk,water,LR020,-53.125,70.1875
2012,Nuuk,water,LM025,-51.875,69.8125
2012,Nuuk,water,LD024,-52.125,68.8125
2012,Nuuk,water,LF018,-53.625,69.0625
2012,Nuuk,water,LE024,-52.125,68.9375
2012,Nuuk,water,HL030,-50.625,62.5625
2012,Nuuk,water,JE027,-51.375,64.1875
2012,Nuuk,water,LE017,-53.875,68.9375
2012,Nuuk,water,LE016,-54.125,68.9375
2012,Nuuk,water,KV017,-53.875,68.1875
2012,Nuuk,water,JD028,-51.125,64.0625
2012,Nuuk,water,HB033,-49.875,61.5625
2012,Nuuk,water,JF026,-51.625,64.3125
2012,Nuuk,water,JJ030,-50.625,64.6875
2012,Nuuk,water,NB011,-55.375,73.4375
2012,Nuuk,water,LD013,-54.875,68.8125
2012,Nuuk,water,HJ034,-49.625,62.3125
2012,Nuuk,water,JJ029,-50.875,64.6875
2012,Nuuk,water,LL026,-51.625,69.6875
2012,Nuuk,water,KT016,-54.125,68.0625
2012,Nuuk,water,LS030,-50.625,70.3125
2012,Nuuk,water,JH027,-51.375,64.5625
2012,Nuuk,water,JD027,-51.375,64.0625
2012,Nuuk,water,HN031,-50.375,62.8125
2012,Nuuk,water,LD017,-53.875,68.8125
2012,Nuuk,water,LA016,-54.125,68.5625
2012,Nuuk,water,JD026,-51.625,64.0625
2012,Nuuk,water,LA017,-53.875,68.5625
2012,Nuuk,water,MV012,-55.125,72.9375
2012,Nuuk,water,HT028,-51.125,63.3125
2012,Nuuk,water,HM028,-51.125,62.6875
2012,Nuuk,water,HG032,-50.125,62.0625
2012,Nuuk,water,JE028,-51.125,64.1875
2012,Nuuk,water,JH026,-51.625,64.5625
2012,Nuuk,water,HM030,-50.625,62.6875
2012,Nuuk,water,LS018,-53.625,70.3125
2012,Nuuk,water,LD016,-54.125,68.8125
2012,Nuuk,water,LD002,-57.625,68.8125
2012,Nuuk,water,LD026,-51.625,68.8125
2012,Nuuk,water,KZ017,-53.875,68.4375
2012,Nuuk,water,KV016,-54.125,68.1875
2012,Nuuk,water,KZ016,-54.125,68.4375
2012,Nuuk,water,HN029,-50.875,62.8125
2012,Nuuk,water,LX011,-55.375,70.6875
2012,Nuuk,water,JJ031,-50.375,64.6875
2012,Nuuk,water,LT011,-55.375,70.4375
2012,Nuuk,water,LE018,-53.625,68.9375
2012,Nuuk,water,LH013,-54.875,69.3125
2012,Nuuk,water,LG014,-54.625,69.1875
2012,Nuuk,water,LE021,-52.875,68.9375
2012,Nuuk,water,LD023,-52.375,68.8125
2012,Nuuk,water,LN028,-51.125,69.9375
2012,Nuuk,water,HE032,-50.125,61.8125
2012,Nuuk,water,LT016,-54.125,70.4375
2012,Nuuk,water,LG017,-53.875,69.1875
2012,Nuuk,water,LT014,-54.625,70.4375
2012,Nuuk,water,HH031,-50.375,62.1875
2012,Nuuk,water,LE025,-51.875,68.9375
2012,Nuuk,water,LE023,-52.375,68.9375
2012,Nuuk,water,ND010,-55.625,73.5625
2012,Nuuk,water,HG031,-50.375,62.0625
2012,Nuuk,water,LX010,-55.625,70.6875
2012,Nuuk,water,HD032,-50.125,61.6875
2012,Nuuk,water,LT015,-54.375,70.4375
2012,Nuuk,water,JF028,-51.125,64.3125
2012,Nuuk,water,NG008,-56.125,73.9375
2012,Nuuk,water,HF034,-49.625,61.9375
2012,Nuuk,water,KZ018,-53.625,68.4375
2012,Nuuk,water,LJ024,-52.125,69.4375
2012,Nuuk,water,JE025,-51.875,64.1875
2012,Nuuk,water,KV011,-55.375,68.1875
2012,Nuuk,water,HH032,-50.125,62.1875
2012,Nuuk,water,HJ032,-50.125,62.3125
2012,Nuuk,water,LN027,-51.375,69.9375
2012,Nuuk,water,HS030,-50.625,63.1875
2012,Nuuk,water,LG015,-54.375,69.1875
2012,Nuuk,water,LG016,-54.125,69.1875
2012,Nuuk,water,HH030,-50.625,62.1875
2012,Nuuk,water,LE026,-51.625,68.9375
2012,Nuuk,water,LG019,-53.375,69.1875
2012,Nuuk,water,LJ025,-51.875,69.4375
2012,Nuuk,water,LK027,-51.375,69.5625
2012,Nuuk,water,KT011,-55.375,68.0625
2012,Nuuk,water,JG030,-50.625,64.4375
2012,Nuuk,water,NB009,-55.875,73.4375
2012,Nuuk,water,LK025,-51.875,69.5625
2012,Nuuk,water,LL027,-51.375,69.6875
2012,Nuuk,water,LG029,-50.875,69.1875
2012,Nuuk,water,KX015,-54.375,68.3125
2012,Nuuk,water,LH014,-54.625,69.3125
2012,Nuuk,water,LB018,-53.625,68.6875
2012,Nuuk,water,ND008,-56.125,73.5625
2012,Nuuk,water,LT028,-51.125,70.4375
2012,Nuuk,water,LV016,-54.125,70.5625
2012,Nuuk,water,LR019,-53.375,70.1875
2012,Nuuk,water,HK030,-50.625,62.4375
2012,Nuuk,water,HG034,-49.625,62.0625
2012,Nuuk,water,LP020,-53.125,70.0625
2012,Nuuk,water,LH024,-52.125,69.3125
2012,Nuuk,water,HB035,-49.375,61.5625
2012,Nuuk,water,JJ027,-51.375,64.6875
2012,Nuuk,water,HG033,-49.875,62.0625
2012,Nuuk,water,HB036,-49.125,61.5625
2012,Nuuk,water,LF015,-54.375,69.0625
2012,Nuuk,water,LB017,-53.875,68.6875
2012,Nuuk,water,LT029,-50.875,70.4375
2012,Nuuk,water,LB011,-55.375,68.6875
2012,Nuuk,water,LD011,-55.375,68.8125
2012,Nuuk,water,HP029,-50.875,62.9375
2012,Nuuk,water,ND009,-55.875,73.5625
2012,Nuuk,water,LG018,-53.625,69.1875
2012,Nuuk,water,LN029,-50.875,69.9375
2012,Nuuk,water,HT029,-50.875,63.3125
2012,Nuuk,water,HK031,-50.375,62.4375
2012,Nuuk,water,LS013,-54.875,70.3125
2012,Nuuk,water,HX029,-50.875,63.5625
2012,Nuuk,water,LA015,-54.375,68.5625
2012,Nuuk,water,LT017,-53.875,70.4375
2012,Nuuk,water,JE022,-52.625,64.1875
2012,Nuuk,water,HH033,-49.875,62.1875
2012,Nuuk,water,HE035,-49.375,61.8125
2012,Nuuk,water,JA026,-51.625,63.8125
2012,Nuuk,water,GL056,-44.125,60.1875
2012,Nuuk,water,LD018,-53.625,68.8125
2012,Nuuk,water,NA009,-55.875,73.3125
2012,Nuuk,water,JH028,-51.125,64.5625
2012,Nuuk,water,KV015,-54.375,68.1875
2012,Nuuk,water,KT017,-53.875,68.0625
2012,Nuuk,water,KF016,-54.125,66.6875
2012,Nuuk,water,KF014,-54.625,66.6875
2012,Nuuk,water,GV047,-46.375,61.0625
