,seasonal_year,sellers_locality,vessel_type,field_code
741,2013,Saattut,water,LX028
742,2013,Saattut,water,LZ025
743,2013,Saattut,water,LZ026
744,2013,Saattut,water,LZ027
745,2013,Saqqaq,water,LN024
746,2013,Saqqaq,water,LN025
747,2013,Saqqaq,water,LN026
748,2013,Saqqaq,water,LN027
749,2013,Saqqaq,water,LP024
750,2013,Saqqaq,water,LP025
751,2013,Saqqaq,water,LP029
752,2013,Sisimiut,water,JB024
753,2013,Sisimiut,water,JF027
754,2013,Sisimiut,water,JF028
755,2013,Sisimiut,water,JL023
756,2013,Sisimiut,water,JM022
757,2013,Sisimiut,water,JM023
758,2013,Sisimiut,water,JP021
759,2013,Sisimiut,water,KJ017
760,2013,Sisimiut,water,KK017
761,2013,Sisimiut,water,LN027
762,2013,Sisimiut,water,LN028
763,2013,Ukkusissat,ice,MB024
764,2013,Ukkusissat,water,MB025
765,2013,Upernavik,water,MS007
766,2013,Upernavik,water,MS008
767,2013,Upernavik,water,MT007
768,2013,Upernavik,water,MT008
769,2013,Upernavik,water,MT009
770,2013,Upernavik,water,MV009
771,2013,Upernavik,water,MX008
772,2013,Upernavik,water,MX009
773,2013,Upernavik,water,MZ009
774,2013,Upernavik,water,NA008
775,2013,Upernavik,water,NA009
776,2013,Upernavik,water,NB008
777,2013,Upernavik,water,ND008
778,2013,Upernavik,water,ND009
779,2013,Upernavik,water,ND010
780,2013,Upernavik Kujalleq,ice,MM011
781,2013,Uummannaq,ice,LV026
782,2013,Uummannaq,ice,LV028
783,2013,Uummannaq,ice,LZ027
784,2013,Uummannaq,water,LN027
785,2013,Uummannaq,water,LN028
786,2013,Uummannaq,water,LT025
787,2013,Uummannaq,water,LV024
788,2013,Uummannaq,water,LV025
789,2013,Uummannaq,water,LV026
790,2013,Uummannaq,water,LV030
791,2013,Uummannaq,water,LX023
792,2013,Uummannaq,water,LX024
793,2013,Uummannaq,water,LX025
794,2013,Uummannaq,water,LX026
795,2013,Uummannaq,water,LZ016
796,2013,Uummannaq,water,LZ018
797,2014,Aasiaat,ice,LD022
798,2014,Aasiaat,water,LA023
799,2014,Aasiaat,water,LA026
800,2014,Aasiaat,water,LB020
801,2014,Aasiaat,water,LB021
802,2014,Aasiaat,water,LB022
803,2014,Aasiaat,water,LB023
804,2014,Aasiaat,water,LB024
805,2014,Aasiaat,water,LB025
806,2014,Aasiaat,water,LB027
807,2014,Aasiaat,water,LD020
808,2014,Aasiaat,water,LD021
809,2014,Aasiaat,water,LD022
810,2014,Aasiaat,water,LD023
811,2014,Aasiaat,water,LD024
812,2014,Aasiaat,water,LE019
813,2014,Aasiaat,water,LF019
814,2014,Aasiaat,water,LP021
815,2014,Akunnaaq,ice,LB023
816,2014,Akunnaaq,ice,LB024
817,2014,Akunnaaq,ice,LD022
818,2014,Akunnaaq,ice,LD023
819,2014,Akunnaaq,water,LA022
820,2014,Akunnaaq,water,LA023
821,2014,Akunnaaq,water,LB021
822,2014,Akunnaaq,water,LB022
823,2014,Akunnaaq,water,LB023
824,2014,Akunnaaq,water,LB024
825,2014,Akunnaaq,water,LB025
826,2014,Akunnaaq,water,LD022
827,2014,Akunnaaq,water,LD023
828,2014,Akunnaaq,water,LD024
829,2014,Akunnaaq,water,LD027
830,2014,Alluitsup Paa,water,GN050
831,2014,Alluitsup Paa,water,GN051
832,2014,Alluitsup Paa,water,GP050
833,2014,Alluitsup Paa,water,LB023
834,2014,Arsuk,water,GV040
835,2014,Arsuk,water,GV041
836,2014,Arsuk,water,GV048
837,2014,Arsuk,water,GX038
838,2014,Arsuk,water,GX039
839,2014,Arsuk,water,GX040
840,2014,Arsuk,water,HA038
841,2014,Atammik,water,JD025
842,2014,Atammik,water,JE024
843,2014,Atammik,water,JE025
844,2014,Atammik,water,JF024
845,2014,Atammik,water,JH024
846,2014,Atammik,water,JJ024
847,2014,Atammik,water,JK023
848,2014,Atammik,water,JK024
849,2014,Attu,water,LV027
850,2014,Eqalugaarsuit,water,GP047
851,2014,Eqalugaarsuit,water,GP049
852,2014,Eqalugaarsuit,water,GR049
853,2014,Ikamiut,ice,LB025
854,2014,Ikamiut,water,LB025
855,2014,"Ikerasaarsuk, Kangaatsiaq",water,KD025
856,2014,Ikerasak,ice,LV027
857,2014,Ikerasak,water,LS028
858,2014,Ikerasak,water,LS029
859,2014,Ikerasak,water,LT027
860,2014,Ikerasak,water,LT028
861,2014,Ikerasak,water,LT030
862,2014,Ikerasak,water,LV026
863,2014,Ikerasak,water,LV027
864,2014,Ikerasak,water,LV028
865,2014,Ikerasak,water,LX023
866,2014,Ikerasak,water,LX025
867,2014,Ikerasak,water,LX027
868,2014,Ilimanaq,water,LG028
869,2014,Ilimanaq,water,LK027
870,2014,Ilimanaq,water,LL027
871,2014,Ilimanaq,water,LX024
872,2014,Illorsuit,ice,MD019
873,2014,Illorsuit,ice,MD020
874,2014,Illorsuit,ice,MF020
875,2014,Illorsuit,ice,MF021
876,2014,Illorsuit,water,LT026
877,2014,Illorsuit,water,LT028
878,2014,Illorsuit,water,LV027
879,2014,Illorsuit,water,LX024
880,2014,Illorsuit,water,LX027
881,2014,Illorsuit,water,LX028
882,2014,Illorsuit,water,LZ029
883,2014,Illorsuit,water,MD019
884,2014,Illorsuit,water,MD020
885,2014,Illorsuit,water,ME020
886,2014,Ilulissat,water,LB023
887,2014,Ilulissat,water,LF027
888,2014,Ilulissat,water,LF028
889,2014,Ilulissat,water,LG026
890,2014,Ilulissat,water,LG027
891,2014,Ilulissat,water,LG028
892,2014,Ilulissat,water,LH027
893,2014,Ilulissat,water,LH028
894,2014,Ilulissat,water,LK027
895,2014,Ilulissat,water,LL027
896,2014,Ilulissat,water,LN024
897,2014,Ilulissat,water,LT028
898,2014,Ilulissat,water,LT030
899,2014,Ilulissat,water,LX022
900,2014,Ilulissat,water,LX023
901,2014,Innaarsuit,water,LZ026
902,2014,Innaarsuit,water,MZ008
903,2014,Innaarsuit,water,MZ009
904,2014,Innaarsuit,water,MZ010
905,2014,Innaarsuit,water,ND010
906,2014,Kangaamiut,water,JV019
907,2014,Kangaamiut,water,JV020
908,2014,Kangaamiut,water,JX019
909,2014,Kangaamiut,water,JX020
910,2014,Kangaamiut,water,JZ018
911,2014,Kangaamiut,water,JZ019
912,2014,Kangaamiut,water,JZ020
913,2014,Kangaamiut,water,KF026
914,2014,Kangaatsiaq,water,KE025
915,2014,Kangaatsiaq,water,LD025
916,2014,Kangerluk,water,LK017
917,2014,Kapisillit,water,JB026
918,2014,Kapisillit,water,JD025
919,2014,Kapisillit,water,JD026
920,2014,Kapisillit,water,JE025
921,2014,Kapisillit,water,JE026
922,2014,Kapisillit,water,JE027
923,2014,Kapisillit,water,JF024
924,2014,Kapisillit,water,JF026
925,2014,Kapisillit,water,JG026
926,2014,Kapisillit,water,JH026
927,2014,Kapisillit,water,JJ024
928,2014,Kitsissuarsuit,water,LB020
929,2014,Kitsissuarsuit,water,LB021
930,2014,Kitsissuarsuit,water,LD020
931,2014,Kitsissuarsuit,water,LD021
932,2014,Kitsissuarsuit,water,LD028
933,2014,Maniitsoq,water,HE026
934,2014,Maniitsoq,water,JD025
935,2014,Maniitsoq,water,JE025
936,2014,Maniitsoq,water,JE026
937,2014,Maniitsoq,water,JE027
938,2014,Maniitsoq,water,JF024
939,2014,Maniitsoq,water,JF026
940,2014,Maniitsoq,water,JG024
941,2014,Maniitsoq,water,JG026
942,2014,Maniitsoq,water,JG028
943,2014,Maniitsoq,water,JH024
944,2014,Maniitsoq,water,JH026
945,2014,Maniitsoq,water,JJ024
946,2014,Maniitsoq,water,JK030
947,2014,Maniitsoq,water,JM022
948,2014,Maniitsoq,water,JM023
949,2014,Maniitsoq,water,JN023
950,2014,Maniitsoq,water,JP021
951,2014,Maniitsoq,water,JP022
952,2014,Maniitsoq,water,JP023
953,2014,Maniitsoq,water,JR020
954,2014,Maniitsoq,water,JR021
955,2014,Maniitsoq,water,JR022
956,2014,Maniitsoq,water,JS020
957,2014,Maniitsoq,water,JS021
958,2014,Maniitsoq,water,JT019
959,2014,Maniitsoq,water,JT020
960,2014,Maniitsoq,water,JT021
961,2014,Maniitsoq,water,JT022
962,2014,Maniitsoq,water,KT021
963,2014,Nanortalik,water,GK052
964,2014,Nanortalik,water,GK056
965,2014,Nanortalik,water,GL052
966,2014,Nanortalik,water,GL056
967,2014,Napasoq,water,JE027
968,2014,Napasoq,water,JG023
969,2014,Napasoq,water,JK024
970,2014,Napasoq,water,JL022
971,2014,Napasoq,water,JL023
972,2014,Napasoq,water,JM023
973,2014,Narsaq,water,GR046
974,2014,Narsaq,water,GR047
975,2014,Narsaq,water,GS044
976,2014,Narsaq,water,GS045
977,2014,Narsaq,water,GS046
978,2014,Narsaq,water,GS047
979,2014,Narsaq,water,GS048
980,2014,Narsaq,water,GT044
981,2014,Narsaq,water,GT046
982,2014,Narsaq,water,GT047
983,2014,Narsaq,water,GT048
984,2014,Narsaq,water,GT049
985,2014,Narsaq,water,GT050
986,2014,Narsaq,water,GV047
987,2014,Narsaq,water,GV048
988,2014,Narsaq,water,GV049
989,2014,Narsaq,water,HN031
990,2014,Narsaq,water,HT028
991,2014,Niaqornaarsuk,water,KV022
992,2014,Niaqornat,ice,LX024
993,2014,Niaqornat,ice,LX028
994,2014,Niaqornat,water,LV024
995,2014,Niaqornat,water,LV029
996,2014,Niaqornat,water,LX024
997,2014,Niaqornat,water,LX025
998,2014,Nuugaatsiaq,ice,LZ024
999,2014,Nuugaatsiaq,ice,LZ025
1000,2014,Nuugaatsiaq,water,LV026
1001,2014,Nuugaatsiaq,water,LV029
1002,2014,Nuugaatsiaq,water,LX023
1003,2014,Nuugaatsiaq,water,LX024
1004,2014,Nuuk,water,GV048
1005,2014,Nuuk,water,GX040
1006,2014,Nuuk,water,HA038
1007,2014,Nuuk,water,HE026
1008,2014,Nuuk,water,HN031
1009,2014,Nuuk,water,HR030
1010,2014,Nuuk,water,HS029
1011,2014,Nuuk,water,HT028
1012,2014,Nuuk,water,HX027
1013,2014,Nuuk,water,HX029
1014,2014,Nuuk,water,JA026
1015,2014,Nuuk,water,JA027
1016,2014,Nuuk,water,JB024
1017,2014,Nuuk,water,JB025
1018,2014,Nuuk,water,JB026
1019,2014,Nuuk,water,JB027
1020,2014,Nuuk,water,JD025
1021,2014,Nuuk,water,JD026
1022,2014,Nuuk,water,JD027
1023,2014,Nuuk,water,JD028
1024,2014,Nuuk,water,JE024
1025,2014,Nuuk,water,JE025
1026,2014,Nuuk,water,JE026
1027,2014,Nuuk,water,JE027
1028,2014,Nuuk,water,JE028
1029,2014,Nuuk,water,JE030
1030,2014,Nuuk,water,JF023
1031,2014,Nuuk,water,JF024
1032,2014,Nuuk,water,JF026
1033,2014,Nuuk,water,JF027
1034,2014,Nuuk,water,JF028
1035,2014,Nuuk,water,JG024
1036,2014,Nuuk,water,JG026
1037,2014,Nuuk,water,JG027
1038,2014,Nuuk,water,JG028
1039,2014,Nuuk,water,JG029
1040,2014,Nuuk,water,JG031
1041,2014,Nuuk,water,JH026
1042,2014,Nuuk,water,JH027
1043,2014,Nuuk,water,JH028
1044,2014,Nuuk,water,JH030
1045,2014,Nuuk,water,JJ024
1046,2014,Nuuk,water,JK024
1047,2014,Nuuk,water,JK030
1048,2014,Nuuk,water,JN024
1049,2014,Nuuk,water,JP025
1050,2014,Nuuk,water,LD023
1051,2014,Nuuk,water,LJ026
1052,2014,Nuuk,water,LT026
1053,2014,Nuuk,water,LT028
1054,2014,Nuuk,water,LV028
1055,2014,Nuuk,water,LX026
1056,2014,Paamiut,water,HE034
1057,2014,Paamiut,water,HG034
1058,2014,Paamiut,water,JA026
1059,2014,Paamiut,water,JE025
1060,2014,Paamiut,water,JE026
1061,2014,Paamiut,water,JE027
1062,2014,Paamiut,water,JE028
1063,2014,Paamiut,water,JF026
1064,2014,Paamiut,water,JG026
1065,2014,Paamiut,water,JG028
1066,2014,Paamiut,water,JK030
1067,2014,Qaarsut,ice,LX023
1068,2014,Qaarsut,water,LT026
1069,2014,Qaarsut,water,LT027
1070,2014,Qaarsut,water,LV023
1071,2014,Qaarsut,water,LV026
1072,2014,Qaarsut,water,LX022
1073,2014,Qaarsut,water,LX023
1074,2014,Qaarsut,water,LX024
1075,2014,Qaarsut,water,LX025
1076,2014,Qaarsut,water,LX028
1077,2014,Qaarsut,water,LZ022
1078,2014,Qaarsut,water,LZ023
1079,2014,Qaqortoq,water,GJ054
1080,2014,Qaqortoq,water,GK054
1081,2014,Qaqortoq,water,GP048
1082,2014,Qaqortoq,water,GP049
1083,2014,Qaqortoq,water,GP050
1084,2014,Qaqortoq,water,GR047
1085,2014,Qaqortoq,water,GR048
1086,2014,Qaqortoq,water,GR049
1087,2014,Qaqortoq,water,GS048
1088,2014,Qaqortoq,water,GS049
1089,2014,Qaqortoq,water,GT046
1090,2014,Qaqortoq,water,GT048
1091,2014,Qaqortoq,water,GV048
1092,2014,Qaqortoq,water,GV049
1093,2014,Qaqortoq,water,HR030
1094,2014,Qaqortoq,water,HT028
1095,2014,Qaqortoq,water,HV028
1096,2014,Qasigiannguit,water,LD025
1097,2014,Qasigiannguit,water,LD026
1098,2014,Qasigiannguit,water,LD027
1099,2014,Qasigiannguit,water,LD028
1100,2014,Qasigiannguit,water,LE027
1101,2014,Qasigiannguit,water,LL027
1102,2014,Qasigiannguit,water,LV024
1103,2014,Qasigiannguit,water,LX024
1104,2014,Qassimiut,water,GS044
1105,2014,Qassimiut,water,GS045
1106,2014,Qassimiut,water,GT044
1107,2014,Qassimiut,water,GT046
1108,2014,Qassimiut,water,GT048
1109,2014,Qeqertaq,ice,LN027
1110,2014,Qeqertaq,ice,LN028
1111,2014,Qeqertaq,ice,LP028
1112,2014,Qeqertaq,water,LN026
1113,2014,Qeqertaq,water,LN027
1114,2014,Qeqertaq,water,LN028
1115,2014,Qeqertaq,water,LP028
1116,2014,Qeqertaq,water,LV024
1117,2014,Qeqertaq,water,LV025
1118,2014,Qeqertaq,water,LX023
1119,2014,Qeqertaq,water,LX024
1120,2014,Qeqertarsuaq,water,LG018
1121,2014,Qeqertarsuaq,water,LG028
1122,2014,Qeqertarsuaq,water,LH018
1123,2014,Qeqertarsuaq,water,LH019
1124,2014,Qeqertarsuaq,water,LH028
1125,2014,Qeqertarsuaq,water,LH029
1126,2014,Qeqertarsuaq,water,LJ017
1127,2014,Qeqertarsuaq,water,LJ029
1128,2014,Qeqertarsuaq,water,LK017
1129,2014,Qeqertarsuaq,water,LK027
1130,2014,Qeqertarsuaq,water,LN027
1131,2014,Qeqertarsuaq,water,LN028
1132,2014,Qeqertarsuatsiaat,water,HN030
1133,2014,Qeqertarsuatsiaat,water,HN031
1134,2014,Qeqertarsuatsiaat,water,HP029
1135,2014,Qeqertarsuatsiaat,water,HP030
1136,2014,Qeqertarsuatsiaat,water,HP031
1137,2014,Qeqertarsuatsiaat,water,HR029
1138,2014,Qeqertarsuatsiaat,water,HR030
1139,2014,Qeqertarsuatsiaat,water,HR031
1140,2014,Qeqertarsuatsiaat,water,HS028
1141,2014,Qeqertarsuatsiaat,water,HS030
1142,2014,Qeqertarsuatsiaat,water,HT028
1143,2014,Qeqertarsuatsiaat,water,HT029
1144,2014,Qeqertarsuatsiaat,water,HT030
1145,2014,Qeqertarsuatsiaat,water,JD027
1146,2014,Qeqertarsuatsiaat,water,JE025
1147,2014,Saattut,ice,LA026
1148,2014,Saattut,ice,LN027
1149,2014,Saattut,ice,LV029
1150,2014,Saattut,ice,LX026
1151,2014,Saattut,ice,LX027
1152,2014,Saattut,ice,LZ026
1153,2014,Saattut,ice,LZ027
1154,2014,Saattut,ice,LZ028
1155,2014,Saattut,ice,MA026
1156,2014,Saattut,water,LN026
1157,2014,Saattut,water,LN027
1158,2014,Saattut,water,LN028
1159,2014,Saattut,water,LT026
1160,2014,Saattut,water,LT028
1161,2014,Saattut,water,LT030
1162,2014,Saattut,water,LV024
1163,2014,Saattut,water,LV027
1164,2014,Saattut,water,LX023
1165,2014,Saattut,water,LX025
1166,2014,Saattut,water,LX026
1167,2014,Saattut,water,LX027
1168,2014,Saattut,water,LX028
1169,2014,Saattut,water,LX029
1170,2014,Saattut,water,LZ025
1171,2014,Saattut,water,LZ026
1172,2014,Saattut,water,LZ027
1173,2014,Saattut,water,LZ028
1174,2014,Saattut,water,LZ029
1175,2014,Saattut,water,MA026
1176,2014,Saattut,water,NB010
1177,2014,Saqqaq,ice,LN026
1178,2014,Saqqaq,ice,LN027
1179,2014,Saqqaq,water,LN024
1180,2014,Saqqaq,water,LN025
1181,2014,Saqqaq,water,LN027
1182,2014,Saqqaq,water,LN028
1183,2014,Saqqaq,water,LP024
1184,2014,Saqqaq,water,LP025
1185,2014,Saqqaq,water,LX023
1186,2014,Saqqaq,water,LZ026
1187,2014,Sisimiut,water,JB024
1188,2014,Sisimiut,water,JE024
1189,2014,Sisimiut,water,JE031
1190,2014,Sisimiut,water,JF024
1191,2014,Sisimiut,water,JG024
1192,2014,Sisimiut,water,JG030
1193,2014,Sisimiut,water,JG031
1194,2014,Sisimiut,water,JK024
1195,2014,Sisimiut,water,JM023
1196,2014,Sisimiut,water,KF016
1197,2014,Sisimiut,water,KG018
1198,2014,Sisimiut,water,KJ017
1199,2014,Ukkusissat,ice,MA024
1200,2014,Ukkusissat,ice,MD023
1201,2014,Ukkusissat,ice,MD024
1202,2014,Ukkusissat,water,LB024
1203,2014,Ukkusissat,water,LV025
1204,2014,Ukkusissat,water,LX027
1205,2014,Upernavik,water,LV026
1206,2014,Upernavik,water,LV027
1207,2014,Upernavik,water,LX024
1208,2014,Upernavik,water,LZ026
1209,2014,Upernavik,water,MS008
1210,2014,Upernavik,water,MT008
1211,2014,Upernavik,water,MT009
1212,2014,Upernavik,water,MX008
1213,2014,Upernavik,water,MX009
1214,2014,Upernavik,water,MZ010
1215,2014,Upernavik,water,NA008
1216,2014,Upernavik,water,NA009
1217,2014,Upernavik,water,NB006
1218,2014,Upernavik,water,ND008
1219,2014,Upernavik,water,ND010
1220,2014,Upernavik Kujalleq,water,LT028
1221,2014,Upernavik Kujalleq,water,LV026
1222,2014,Upernavik Kujalleq,water,LV027
1223,2014,Upernavik Kujalleq,water,LV028
1224,2014,Upernavik Kujalleq,water,LX026
1225,2014,Upernavik Kujalleq,water,LX027
1226,2014,Upernavik Kujalleq,water,LZ025
1227,2014,Upernavik Kujalleq,water,MA026
1228,2014,Uummannaq,ice,LV024
1229,2014,Uummannaq,ice,LV026
1230,2014,Uummannaq,ice,LV028
1231,2014,Uummannaq,ice,LV029
1232,2014,Uummannaq,ice,LX023
1233,2014,Uummannaq,ice,LX024
1234,2014,Uummannaq,ice,LX025
1235,2014,Uummannaq,ice,LZ024
1236,2014,Uummannaq,ice,LZ026
1237,2014,Uummannaq,ice,LZ028
1238,2014,Uummannaq,water,LS029
1239,2014,Uummannaq,water,LT026
1240,2014,Uummannaq,water,LT028
1241,2014,Uummannaq,water,LT030
1242,2014,Uummannaq,water,LV024
1243,2014,Uummannaq,water,LV025
1244,2014,Uummannaq,water,LV026
1245,2014,Uummannaq,water,LV027
1246,2014,Uummannaq,water,LX023
1247,2014,Uummannaq,water,LX024
1248,2014,Uummannaq,water,LX025
1249,2014,Uummannaq,water,LX026
1250,2014,Uummannaq,water,LX027
1251,2014,Uummannaq,water,LX028
1252,2014,Uummannaq,water,LZ024
1253,2014,Uummannaq,water,LZ025
1254,2014,Uummannaq,water,LZ026
1255,2014,Uummannaq,water,LZ027
1256,2014,Uummannaq,water,MV013
1257,2015,Aasiaat,water,LA020
1258,2015,Aasiaat,water,LA021
1259,2015,Aasiaat,water,LA022
1260,2015,Aasiaat,water,LA023
1261,2015,Aasiaat,water,LB020
1262,2015,Aasiaat,water,LB021
1263,2015,Aasiaat,water,LB022
1264,2015,Aasiaat,water,LB023
1265,2015,Aasiaat,water,LB024
1266,2015,Aasiaat,water,LB025
1267,2015,Aasiaat,water,LD002
1268,2015,Aasiaat,water,LD020
1269,2015,Aasiaat,water,LD021
1270,2015,Aasiaat,water,LD022
1271,2015,Aasiaat,water,LD023
1272,2015,Aasiaat,water,LD024
1273,2015,Aasiaat,water,LD025
1274,2015,Aasiaat,water,LE019
1275,2015,Aasiaat,water,LE027
1276,2015,Akunnaaq,water,LB021
1277,2015,Akunnaaq,water,LB022
1278,2015,Akunnaaq,water,LB023
1279,2015,Akunnaaq,water,LB024
1280,2015,Akunnaaq,water,LB025
1281,2015,Akunnaaq,water,LD020
1282,2015,Akunnaaq,water,LD022
1283,2015,Akunnaaq,water,LD023
1284,2015,Akunnaaq,water,LD024
1285,2015,Akunnaaq,water,LD025
1286,2015,Alluitsup Paa,water,GN050
1287,2015,Alluitsup Paa,water,GN051
1288,2015,Alluitsup Paa,water,GP049
1289,2015,Alluitsup Paa,water,GP050
1290,2015,Alluitsup Paa,water,GP051
1291,2015,Arsuk,water,GF056
1292,2015,Arsuk,water,GT040
1293,2015,Arsuk,water,GT044
1294,2015,Arsuk,water,GV040
1295,2015,Arsuk,water,GV041
1296,2015,Arsuk,water,GV048
1297,2015,Arsuk,water,GX038
1298,2015,Arsuk,water,GX039
1299,2015,Arsuk,water,GX040
1300,2015,Arsuk,water,GZ040
1301,2015,Arsuk,water,HA038
1302,2015,Atammik,water,JG028
1303,2015,Atammik,water,JH024
1304,2015,Atammik,water,JH027
1305,2015,Atammik,water,JJ024
1306,2015,Atammik,water,JK024
1307,2015,Attu,water,JB026
1308,2015,Attu,water,JE024
1309,2015,Attu,water,JE026
1310,2015,Attu,water,JF024
1311,2015,Eqalugaarsuit,water,GP049
1312,2015,Iginniarfik,water,LB021
1313,2015,Iginniarfik,water,LB022
1314,2015,Iginniarfik,water,LB023
1315,2015,Iginniarfik,water,LD022
1316,2015,Ikamiut,water,LB024
1317,2015,Ikamiut,water,LB028
1318,2015,Ikamiut,water,LD028
1319,2015,Ikamiut,water,LF028
1320,2015,"Ikerasaarsuk, Kangaatsiaq",water,LD021
1321,2015,"Ikerasaarsuk, Kangaatsiaq",water,LD022
1322,2015,"Ikerasaarsuk, Kangaatsiaq",water,LG028
1323,2015,"Ikerasaarsuk, Kangaatsiaq",water,LJ028
1324,2015,"Ikerasaarsuk, Upernavik",water,ND008
1325,2015,"Ikerasaarsuk, Upernavik",water,NG009
1326,2015,Ikerasak,water,LS029
1327,2015,Ikerasak,water,LS030
1328,2015,Ikerasak,water,LT028
1329,2015,Ikerasak,water,LT030
1330,2015,Ikerasak,water,LV026
1331,2015,Ikerasak,water,LV027
1332,2015,Ikerasak,water,MT014
1333,2015,Ikerasak,water,MT015
1334,2015,Ilimanaq,water,LF026
1335,2015,Ilimanaq,water,LF027
1336,2015,Ilimanaq,water,LF028
1337,2015,Ilimanaq,water,LG027
1338,2015,Ilimanaq,water,LG028
1339,2015,Ilimanaq,water,LH026
1340,2015,Ilimanaq,water,LH027
1341,2015,Ilimanaq,water,LH028
1342,2015,Illorsuit,water,LV024
1343,2015,Illorsuit,water,LZ026
1344,2015,Illorsuit,water,LZ027
1345,2015,Illorsuit,water,MD019
1346,2015,Illorsuit,water,MD020
1347,2015,Illorsuit,water,ME019
1348,2015,Illorsuit,water,ME020
1349,2015,Ilulissat,water,LB021
1350,2015,Ilulissat,water,LB023
1351,2015,Ilulissat,water,LB026
1352,2015,Ilulissat,water,LD021
1353,2015,Ilulissat,water,LD024
1354,2015,Ilulissat,water,LD025
1355,2015,Ilulissat,water,LF026
1356,2015,Ilulissat,water,LF027
1357,2015,Ilulissat,water,LF028
1358,2015,Ilulissat,water,LG026
1359,2015,Ilulissat,water,LG027
1360,2015,Ilulissat,water,LG028
1361,2015,Ilulissat,water,LH026
1362,2015,Ilulissat,water,LH027
1363,2015,Ilulissat,water,LH028
1364,2015,Ilulissat,water,LK027
1365,2015,Ilulissat,water,LL027
1366,2015,Ilulissat,water,LM026
1367,2015,Ilulissat,water,LN023
1368,2015,Ilulissat,water,LN025
1369,2015,Ilulissat,water,LN026
1370,2015,Ilulissat,water,LN027
1371,2015,Ilulissat,water,LN028
1372,2015,Ilulissat,water,LP024
1373,2015,Ilulissat,water,LT030
1374,2015,Ilulissat,water,LX022
1375,2015,Ilulissat,water,MD020
1376,2015,Ilulissat,water,MT011
1377,2015,Ilulissat,water,MT014
1378,2015,Ilulissat,water,MT015
1379,2015,Ilulissat,water,MV010
1380,2015,Ilulissat,water,MV012
1381,2015,Ilulissat,water,MV013
1382,2015,Ilulissat,water,ND008
1383,2015,Ilulissat,water,ND009
1384,2015,Ilulissat,water,ND010
1385,2015,Ilulissat,water,NG008
1386,2015,Innaarsuit,water,MA009
1387,2015,Innaarsuit,water,MD009
1388,2015,Innaarsuit,water,MT014
1389,2015,Innaarsuit,water,MV013
1390,2015,Innaarsuit,water,MV014
1391,2015,Innaarsuit,water,MX009
1392,2015,Innaarsuit,water,MZ008
1393,2015,Innaarsuit,water,MZ009
1394,2015,Innaarsuit,water,MZ010
1395,2015,Innaarsuit,water,MZ012
1396,2015,Innaarsuit,water,NA009
1397,2015,Innaarsuit,water,NB008
1398,2015,Innaarsuit,water,ND009
1399,2015,Innaarsuit,water,ND010
1400,2015,Innaarsuit,water,NE008
1401,2015,Innaarsuit,water,NG008
1402,2015,Innaarsuit,water,NG009
1403,2015,Itilleq,water,KB018
1404,2015,Itilleq,water,KD018
1405,2015,Itilleq,water,KE019
1406,2015,Kangaamiut,water,JT020
1407,2015,Kangaamiut,water,JT021
1408,2015,Kangaamiut,water,JV019
1409,2015,Kangaamiut,water,JV020
1410,2015,Kangaamiut,water,JV022
1411,2015,Kangaamiut,water,JX018
1412,2015,Kangaamiut,water,JX019
1413,2015,Kangaamiut,water,JX020
1414,2015,Kangaamiut,water,JZ018
1415,2015,Kangaamiut,water,JZ019
1416,2015,Kangaamiut,water,KA018
1417,2015,Kangaatsiaq,water,LB021
1418,2015,Kangaatsiaq,water,LB023
1419,2015,Kangaatsiaq,water,LD020
1420,2015,Kangaatsiaq,water,LD021
1421,2015,Kangaatsiaq,water,LD022
1422,2015,Kangaatsiaq,water,LD023
1423,2015,Kangaatsiaq,water,LD025
1424,2015,Kangaatsiaq,water,LF026
1425,2015,Kangaatsiaq,water,LF028
1426,2015,Kangaatsiaq,water,LG028
1427,2015,Kangersuatsiaq,water,MT014
1428,2015,Kangersuatsiaq,water,MV010
1429,2015,Kangersuatsiaq,water,MV011
1430,2015,Kangersuatsiaq,water,MV012
1431,2015,Kangersuatsiaq,water,MV013
1432,2015,Kangersuatsiaq,water,MV014
1433,2015,Kangersuatsiaq,water,MZ009
1434,2015,Kangersuatsiaq,water,MZ010
1435,2015,Kangersuatsiaq,water,MZ011
1436,2015,Kangersuatsiaq,water,MZ012
1437,2015,Kangersuatsiaq,water,ND008
1438,2015,Kangersuatsiaq,water,NE007
1439,2015,Kapisillit,water,JB024
1440,2015,Kapisillit,water,JB025
1441,2015,Kapisillit,water,JD024
1442,2015,Kapisillit,water,JE024
1443,2015,Kapisillit,water,JG024
1444,2015,Kapisillit,water,JG031
1445,2015,Kapisillit,water,JG032
1446,2015,Kitsissuarsuit,water,LD020
1447,2015,Kitsissuarsuit,water,LD021
1448,2015,Kitsissuarsuit,water,LD022
1449,2015,Kitsissuarsuit,water,LD025
1450,2015,Kitsissuarsuit,water,LE020
1451,2015,Kitsissuarsuit,water,LE021
1452,2015,Kullorsuaq,water,MD008
1453,2015,Kullorsuaq,water,MD009
1454,2015,Kullorsuaq,water,MV013
1455,2015,Kullorsuaq,water,MX008
1456,2015,Kullorsuaq,water,MZ009
1457,2015,Kullorsuaq,water,MZ010
1458,2015,Kullorsuaq,water,MZ011
1459,2015,Kullorsuaq,water,ND007
1460,2015,Kullorsuaq,water,ND008
